term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,X,file_name,changed_ratio
9,2,9,NA,1.05103E+15,「工業團體法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00063.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00063.doc,902,NA,LCEWA01_090209_00063,29.49152542
9,2,10,NA,1.0511E+15,「國立故宮博物院組織法第一條、第二條及第三條條文修正草案」，請審議案。,本院委員陳明文等21人,陳明文　　蔡易餘　　陳亭妃　　 ,林俊憲　　林岱樺　　劉建國　　何欣純　　施義芳　　賴瑞隆　　管碧玲　　鄭寶清　　蘇震清　　蘇治芬　　黃秀芳　　呂孫綾　　張廖萬堅　劉世芳　　余宛如　　吳焜裕　　蔡適應　　陳歐珀　　　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00015.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00015.doc,902,NA,LCEWA01_090210_00015,29.57317073
9,2,5,NA,1.05092E+15,「核子損害賠償法部分條文修正草案」，請審議案。,本院委員張廖萬堅等19人,張廖萬堅　吳思瑤　　陳　瑩,呂孫綾　　黃偉哲　　許智傑　　林淑芬　　葉宜津　　施義芳　　李俊俋　　黃國書　　李麗芬　　羅致政　　蔡易餘　　莊瑞雄　　鍾孔炤　　郭正亮　　鍾佳濱　　吳焜裕　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00013.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00013.doc,902,NA,LCEWA01_090205_00013,30.32407407
9,2,9,NA,1.05103E+15,「離島建設條例第十二條之一及第十五條之二條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞　,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00046.doc,902,NA,LCEWA01_090209_00046,30.32786885
9,2,1,NA,1.05082E+15,「專利法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00044.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00044.doc,902,NA,LCEWA01_090201_00044,30.9472162
9,2,3,NA,1.05091E+15,「健康食品管理法部分條文修正草案」，請審議案。,本院委員顏寬恒等17人,顏寬恒,王惠美　　盧秀燕　　林為洲　　陳超明　　許毓仁　　蔣乃辛　　林德福　　馬文君　　蔣萬安　　楊鎮浯　　徐志榮　　柯志恩　　陳學聖　　賴士葆　　陳雪生　　王金平　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00014.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00014.doc,902,NA,LCEWA01_090203_00014,31.73828125
9,2,5,NA,1.05093E+15,「勞工退休金條例第二十六條及第二十八條條文修正草案」，請審議案。,本院委員林德福等19人,林德福　　 ,林麗蟬　　許毓仁　　曾銘宗　　鄭天財　　黃昭順　　李彥秀　　簡東明　　徐志榮　　賴士葆　　張麗善　　林為洲　　王育敏　　陳宜民　　呂玉玲　　楊鎮浯　　馬文君　　費鴻泰　　王金平　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00042.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00042.doc,902,NA,LCEWA01_090205_00042,31.89368771
9,2,1,NA,1.05071E+15,「長期照顧服務法第十九條條文修正草案」，請審議案。,本院委員張麗善等16人,張麗善　　陳宜民　　徐榛蔚,林德福　　蔣萬安　　王育敏　　曾銘宗　　李彥秀　　鄭天財　　陳雪生　　黃昭順　　林麗蟬　　蔣乃辛　　楊鎮浯　　簡東明　　徐志榮　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00010.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00010.doc,902,NA,LCEWA01_090201_00010,32.69230769
9,2,8,NA,1.05102E+15,「助產人員法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00043.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00043.doc,902,NA,LCEWA01_090208_00043,32.87037037
9,2,10,NA,1.05102E+15,「助產人員法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00043.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00043.doc,902,NA,LCEWA01_090208_00043,32.87037037
9,2,1,NA,1.0508E+15,「私立學校法第六十二條條文修正草案」，請審議案。,本院委員許淑華等17人,許淑華,楊鎮浯　　徐榛蔚　　林為洲　　張麗善　　鄭天財　　林麗蟬　　曾銘宗　　陳超明　　黃昭順　　許毓仁　　吳志揚　　林德福　　蔣乃辛　　王育敏　　陳宜民　　柯志恩　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00019.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00019.doc,902,NA,LCEWA01_090201_00019,34.16149068
9,2,9,NA,1.05103E+15,「文化部組織法第五條條文修正草案」，請審議案。,本院委員黃國書等19人,黃國書　　 ,陳歐珀　　張廖萬堅　蘇巧慧　　邱泰源　　鍾孔炤　　施義芳　　郭正亮　　林靜儀　　鍾佳濱　　羅致政　　賴瑞隆　　吳思瑤　　洪宗熠　　何欣純　　鄭運鵬　　陳素月　　李俊俋　　段宜康　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00030.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00030.doc,902,NA,LCEWA01_090209_00030,34.31372549
9,2,8,NA,1.05102E+15,「性別工作平等法第二十條條文修正草案」，請審議案。,本院委員劉建國等21人,劉建國　　楊　曜　　 ,鍾孔炤　　陳曼麗　　陳　瑩　　王定宇　　黃偉哲　　鄭寶清　　莊瑞雄　　趙正宇　　陳歐珀　　林俊憲　　李俊俋　　趙天麟　　鄭運鵬　　高志鵬　　許智傑　　葉宜津　　黃秀芳　　洪宗熠　　何欣純　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00026.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00026.doc,902,NA,LCEWA01_090208_00026,34.40860215
9,2,10,NA,1.05102E+15,「性別工作平等法第二十條條文修正草案」，請審議案。,本院委員劉建國等21人,劉建國　　楊　曜　　 ,鍾孔炤　　陳曼麗　　陳　瑩　　王定宇　　黃偉哲　　鄭寶清　　莊瑞雄　　趙正宇　　陳歐珀　　林俊憲　　李俊俋　　趙天麟　　鄭運鵬　　高志鵬　　許智傑　　葉宜津　　黃秀芳　　洪宗熠　　何欣純　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00026.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00026.doc,902,NA,LCEWA01_090208_00026,34.40860215
9,2,3,NA,1.05091E+15,「民法第二百零三條條文修正草案」，請審議案。,本院委員顏寬恒等17人,顏寬恒,林為洲　　許毓仁　　柯志恩　　林德福　　蔣乃辛　　楊鎮浯　　徐志榮　　王惠美　　馬文君　　蔣萬安　　陳學聖　　賴士葆　　盧秀燕　　陳超明　　陳雪生　　王金平　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00015.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00015.doc,902,NA,LCEWA01_090203_00015,35.55555556
9,2,10,NA,1.05103E+15,「性別平等教育法第二十二條及第三十條之一條文修正草案」，請審議案。,本院委員李彥秀等23人,李彥秀　　蔣乃辛　　林麗蟬　　 ,陳宜民　　王育敏　　蔣萬安　　許淑華　　江啟臣　　林為洲　　楊鎮浯　　張麗善　　呂玉玲　　吳志揚　　黃昭順　　徐榛蔚　　王惠美　　徐志榮　　簡東明　　林德福　　曾銘宗　　柯志恩　　鄭天財　　馬文君　　　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00007.doc,902,NA,LCEWA01_090210_00007,36.15384615
9,2,7,NA,1.05101E+15,「殯葬管理條例部分條文修正草案」，請審議案。,本院委員趙天麟等16人,趙天麟　　 ,陳　瑩　　Kolas Yotaka　 　　　姚文智　　呂孫綾　　 莊瑞雄　　洪宗熠　　葉宜津　　羅致政　　黃國書　　段宜康　　許智傑　　鄭寶清　　鄭運鵬　　江永昌　　蔡易餘　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/07/LCEWA01_090207_00013.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/07/LCEWA01_090207_00013.doc,902,NA,LCEWA01_090207_00013,37.20379147
9,2,5,NA,1.05093E+15,「醫療法第一百零六條條文修正草案」，請審議案。,本院委員李彥秀等22人,李彥秀　　張麗善　　 ,賴士葆　　黃昭順　　呂玉玲　　王金平　　費鴻泰　　馬文君　　林德福　　林為洲　　許毓仁　　陳宜民　　楊鎮浯　　王育敏　　蔣萬安　　江啟臣　　曾銘宗　　簡東明　　柯志恩　　吳志揚　　徐榛蔚　　林麗蟬　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00033.doc,902,NA,LCEWA01_090205_00033,38.17427386
9,2,10,NA,1.0511E+15,「公職人員選舉罷免法第二十七條條文修正草案」，請審議案。,本院委員蔡易餘等17人,蔡易餘　　 ,吳焜裕　　邱志偉　　鄭運鵬　　邱泰源　　蘇治芬　　王定宇　　郭正亮　　林俊憲　　趙正宇　　尤美女　　蔡培慧　　Kolas Yotaka 　　　　吳玉琴　　陳明文　　張廖萬堅　洪宗熠　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00019.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00019.doc,902,NA,LCEWA01_090210_00019,38.93129771
9,2,1,NA,1.05073E+15,「都市更新條例修正草案」，請審議案。,本院委員許淑華等16人,許淑華,曾銘宗　　馬文君　　呂玉玲　　王育敏　　賴士葆　　王惠美　　蔣萬安　　顏寬恒　　林麗蟬　　黃昭順　　林為洲　　柯志恩　　鄭天財　　李彥秀　　費鴻泰　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00017.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00017.doc,902,NA,LCEWA01_090201_00017,39.55522051
9,2,1,NA,1.05081E+15,「藥事法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00043.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00043.doc,902,NA,LCEWA01_090201_00043,40.5
9,2,10,NA,1.05103E+15,「戒嚴時期人民受損權利回復條例第三條、第四條及第四條之一條文修正草案」，請審議案。,本院委員蘇震清等21人,蘇震清　　邱志偉　　蘇治芬　　蔡易餘　　劉世芳　　張廖萬堅　 ,王定宇　　黃秀芳　　蘇巧慧　　莊瑞雄　　余宛如　　施義芳　　劉建國　　李俊俋　　鄭運鵬　　鍾孔炤　　鍾佳濱　　陳明文　　洪宗熠　　郭正亮　　陳歐珀　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00036.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00036.doc,902,NA,LCEWA01_090210_00036,40.85027726
9,2,11,NA,1.05103E+15,「戒嚴時期人民受損權利回復條例第三條、第四條及第四條之一條文修正草案」，請審議案。,本院委員蘇震清等21人,蘇震清　　邱志偉　　蘇治芬　　蔡易餘　　劉世芳　　張廖萬堅　 ,王定宇　　黃秀芳　　蘇巧慧　　莊瑞雄　　余宛如　　施義芳　　劉建國　　李俊俋　　鄭運鵬　　鍾孔炤　　鍾佳濱　　陳明文　　洪宗熠　　郭正亮　　陳歐珀　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00036.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00036.doc,902,NA,LCEWA01_090210_00036,40.85027726
9,2,9,NA,1.05103E+15,「地方制度法第六十一條條文修正草案」，請審議案。,本院委員羅致政等26人,羅致政　　陳其邁　　陳亭妃　　陳　瑩　　 ,陳賴素美　鄭寶清　　陳素月　　蘇治芬　　蔡適應　　郭正亮　　莊瑞雄　　徐永明　　陳曼麗　　余宛如　　蔡易餘　　鍾佳濱　　吳焜裕　　施義芳　　劉世芳　　賴瑞隆　　鍾孔炤　　黃偉哲　　管碧玲　　邱泰源　　黃秀芳　　周春米　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00041.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00041.doc,902,NA,LCEWA01_090209_00041,40.87591241
9,2,10,NA,1.0511E+15,「刑事訴訟法第一百零一條條文修正草案」，請審議案。,本院委員李鴻鈞等16人,李鴻鈞　　 ,許毓仁　　羅明才　　李彥秀　　孔文吉　　陳宜民　　張麗善　　曾銘宗　　盧秀燕　　簡東明　　陳雪生　　陳超明　　林麗蟬　　鄭寶清　　吳志揚　　鄭天財　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00030.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00030.doc,902,NA,LCEWA01_090210_00030,42.92682927
9,2,9,NA,1.05103E+15,「放射性物料管理法部分條文修正草案」，請審議案。,本院委員呂孫綾等16人,呂孫綾　　 ,葉宜津　　邱議瑩　　陳曼麗　　何欣純　　陳　瑩　　蘇治芬　　鄭運鵬　　吳焜裕　　鍾孔炤　　王榮璋　　黃秀芳　　吳玉琴　　尤美女　　吳秉叡　　段宜康　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00035.doc,902,NA,LCEWA01_090209_00035,43.23640961
9,2,10,NA,1.05103E+15,「藥事法第五十三條之一、第八十八條及第九十二條條文修正草案」案。,行政院,,,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00061.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00061.doc,902,NA,LCEWA01_090210_00061,43.28732748
9,2,7,NA,1.05101E+15,「國民體育法部分條文修正草案」，請審議案。,本院委員張廖萬堅等20人,張廖萬堅　 ,陳賴素美　黃偉哲　　尤美女　　蘇震清　　蘇巧慧　　姚文智　　陳　瑩　　林淑芬　　李昆澤　　李麗芬　　鄭運鵬　　鍾佳濱　　吳思瑤　　劉建國　　陳明文　　施義芳　　蕭美琴　　何欣純　　黃秀芳　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/07/LCEWA01_090207_00016.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/07/LCEWA01_090207_00016.doc,902,NA,LCEWA01_090207_00016,43.59861592
9,2,7,NA,1.05101E+15,「教育部體育署組織法第三條條文修正草案」，請審議案。,本院委員黃國書等18人,黃國書　　莊瑞雄　　 ,蘇巧慧　　張廖萬堅　洪宗熠　　羅致政　　許智傑　　Kolas Yotaka　　　　 鍾孔炤　　陳素月　　李麗芬　　賴瑞隆　　蕭美琴　　趙正宇　　鍾佳濱　　吳焜裕　　余宛如　　李俊俋　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/07/LCEWA01_090207_00014.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/07/LCEWA01_090207_00014.doc,902,NA,LCEWA01_090207_00014,43.93939394
9,2,8,NA,1.05102E+15,「遺產及贈與稅法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00047.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00047.doc,902,NA,LCEWA01_090208_00047,44.28274428
9,2,10,NA,1.05102E+15,「遺產及贈與稅法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00047.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00047.doc,902,NA,LCEWA01_090208_00047,44.28274428
9,2,6,NA,1.05101E+15,「國民體育法第十條及第十二條條文修正草案」，請審議案。,本院委員劉世芳等18人,劉世芳　　許智傑　　賴瑞隆　　 ,李昆澤　　鍾佳濱　　黃國書　　何欣純　　張廖萬堅　Kolas Yotaka　　　　 邱議瑩　　蘇巧慧　　呂孫綾　　林俊憲　　鍾孔炤　　蔡易餘　　蔡適應　　李麗芬　　羅致政　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00062.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00062.doc,902,NA,LCEWA01_090206_00062,45.48611111
9,2,9,NA,1.05102E+15,「中華民國刑法第三百三十九條之四條文修正草案」，請審議案。,本院委員黃偉哲等16人,黃偉哲　　陳歐珀　　 ,邱議瑩　　張廖萬堅　呂孫綾　　江永昌　　陳明文　　蔡培慧　　黃秀芳　　余宛如　　蔡易餘　　林俊憲　　施義芳　　鍾孔炤　　蕭美琴　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00018.doc,902,NA,LCEWA01_090209_00018,45.92592593
9,2,6,NA,1.051E+15,「鄉鎮市調解條例第三十四條條文修正草案」，請審議案。,本院委員許淑華等18人,許淑華　　顏寬恒　　徐榛蔚　　 ,黃昭順　　林為洲　　李彥秀　　盧秀燕　　蔣乃辛　　林麗蟬　　王金平　　簡東明　　王惠美　　徐志榮　　王育敏　　費鴻泰　　鄭天財　　羅明才　　柯志恩　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00035.doc,902,NA,LCEWA01_090206_00035,46.08695652
9,2,9,NA,1.05103E+15,「核子反應器設施管制法第六條及第二十三條條文修正草案」，請審議案。,本院委員呂孫綾等16人,呂孫綾　　 ,葉宜津　　何欣純　　鄭運鵬　　王榮璋　　黃秀芳　　邱議瑩　　陳曼麗　　蘇治芬　　鍾孔炤　　吳焜裕　　尤美女　　段宜康　　陳　瑩　　吳玉琴　　吳秉叡　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00034.doc,902,NA,LCEWA01_090209_00034,47.85992218
9,2,6,NA,1.05093E+15,「高級中等學校建教合作實施及建教生權益保障法第二十九條條文修正草案」，請審議案。,本院委員莊瑞雄等17人,莊瑞雄　　陳其邁　　許智傑　　蘇震清　　邱志偉　　 ,蔡易餘　　陳賴素美　黃偉哲　　陳明文　　施義芳　　劉建國　　林岱樺　　洪宗熠　　趙天麟　　賴瑞隆　　吳琪銘　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00033.doc,902,NA,LCEWA01_090206_00033,48.27586207
9,2,5,NA,1.05093E+15,「社會救助法第十條及第十八條條文修正草案」，請審議案。,本院委員林麗蟬等29人,林麗蟬　　王育敏　　李彥秀　　楊鎮浯　　陳學聖　　費鴻泰　　顏寬恒　　江永昌　　 ,簡東明　　鄭天財　　江啟臣　　盧秀燕　　吳志揚　　賴士葆　　王惠美　　陳宜民　　柯志恩　　林為洲　　許毓仁　　林德福　　蔣萬安　　王金平　　呂玉玲　　蔣乃辛　　曾銘宗　　徐志榮　　馬文君　　蘇巧慧　　 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00030.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00030.doc,902,NA,LCEWA01_090205_00030,48.48484848
9,2,1,NA,1.05082E+15,「著作權法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00047.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00047.doc,902,NA,LCEWA01_090201_00047,50.12820513
9,2,5,NA,1.05093E+15,「保險法第一百四十八條之一條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00048.doc,902,NA,LCEWA01_090205_00048,51.5625
9,2,3,NA,1.05091E+15,「住宅法部分條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　 李鴻鈞　陳怡潔,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00026.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00026.doc,902,NA,LCEWA01_090203_00026,52.54691689
9,2,6,NA,1.05093E+15,「特殊境遇家庭扶助條例第一條及第二條條文修正草案」，請審議案。,本院委員莊瑞雄等17人,莊瑞雄　　蘇震清　　陳其邁　　趙天麟　　邱志偉　　 ,黃偉哲　　蔡易餘　　陳明文　　林岱樺　　洪宗熠　　吳琪銘　　許智傑　　施義芳　　賴瑞隆　　陳賴素美　劉建國　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00034.doc,902,NA,LCEWA01_090206_00034,54.09836066
9,2,6,NA,1.05101E+15,「電業法第六十五條條文修正草案」，請審議案。,本院委員蔣乃辛等19人,蔣乃辛　　　　　　　　　　　　 ,林為洲　　呂玉玲　　高金素梅　許淑華　　許毓仁　　王惠美　　柯志恩　　徐志榮　　張麗善　　徐榛蔚　　盧秀燕　　王育敏　　黃昭順　　鄭天財　　陳學聖　　曾銘宗　　林麗蟬　　蔣萬安　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00048.doc,902,NA,LCEWA01_090206_00048,55
9,2,7,NA,1.05102E+15,「電業法修正草案」，請審議案。,本院委員張麗善等27人,張麗善　　李彥秀　　 ,盧秀燕　　許淑華　　徐榛蔚　　廖國棟　　蔣乃辛　　呂玉玲　　林麗蟬　　陳超明　　鄭天財　　簡東明　　曾銘宗　　許毓仁　　黃昭順　　費鴻泰　　王育敏　　賴士葆　　林為洲　　蔣萬安　　江啟臣　　柯志恩　　王金平　　楊鎮浯　　陳宜民　　陳雪生　　馬文君　　　　 　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/07/LCEWA01_090207_00027.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/07/LCEWA01_090207_00027.doc,902,NA,LCEWA01_090207_00027,55.82764744
9,2,1,NA,1.0508E+15,「放射性物料管理法第二十一條條文修正草案」，請審議案。,本院委員劉建國等16人,劉建國　　吳琪銘　　邱志偉　　黃國昌　　楊　曜　　洪宗熠,Kolas Yotaka　　　　 黃秀芳　　鍾孔炤　　陳明文　　高志鵬　　陳素月　　鄭寶清　　尤美女　　徐永明　　何欣純　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00031.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00031.doc,902,NA,LCEWA01_090201_00031,56.92307692
9,2,5,NA,1.05093E+15,「助產人員法第十二條、第十二條之一及第三十五條條文修正草案」，請審議案。,本院委員王育敏等16人,王育敏　　黃昭順　　 ,廖國棟　　張麗善　　許毓仁　　林德福　　柯志恩　　蔣萬安　　陳宜民　　曾銘宗　　盧秀燕　　蔣乃辛　　徐志榮　　陳學聖　　鄭天財　　李彥秀　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00025.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00025.doc,902,NA,LCEWA01_090205_00025,57.06940874
9,2,1,NA,1.05082E+15,「祭祀公業條例第四條條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00048.doc,902,NA,LCEWA01_090201_00048,57.28643216
